2.6600,2.7260,2.7900,3.0700,3.2260,3.2660,3.3380,3.0140,2.6160,2.4180,2.4300,2.9300,3.7120,5.2960,7.9380,8.5100,1.5220,-12.7940,-27.7980,-37.3380,-40.6240,-39.0360,-34.6880,-29.9000,-25.2340,-20.6380,-16.4320,-12.8240,-9.4200,-6.0140,-2.8000,0.3780,3.1460,5.3120,7.3360,9.0440,9.8720,10.3080,10.6500,10.9720,10.8940,10.6580,10.3220,9.7940,9.2420,8.5860,8.3100,8.1800,7.7080,7.2180,6.9680,6.7380,6.3200,5.7820,5.1800,4.6740,4.5140,4.4940,4.0220,3.5160,3.3680,2.8580,2.0540,1.7200,1.4300,1.0080,0.7140,0.1760,-0.4100,-0.4860,-0.4020,-0.4240,-0.3260,-0.4480,-0.8480,-0.8640,-0.9440,-1.4600,-1.9720,-2.2500,-2.4100,-2.5620
3.5800,3.7600,3.9700,4.1980,4.2200,3.9200,3.6960,3.4360,3.1000,2.7720,2.6160,2.4760,2.6440,4.5440,7.6280,7.1420,-1.7600,-17.2200,-31.3740,-38.7620,-40.2240,-37.8840,-33.0820,-27.5940,-22.6980,-18.1480,-13.8460,-10.1080,-6.5700,-2.9720,0.3420,3.1300,5.5800,7.5060,8.8280,9.7360,10.0000,10.1020,10.4260,10.5800,10.3940,10.2300,9.3820,8.3080,8.0460,7.8920,7.4680,7.1060,6.8600,6.6240,6.0240,5.0580,4.4540,4.1920,4.0640,3.8900,3.5260,3.2860,3.0880,2.6820,2.1340,1.5940,1.2960,0.9780,0.6260,0.7100,0.6280,0.4500,0.6340,0.7280,0.2580,-0.3000,-0.5280,-0.7020,-0.9680,-1.0880,-1.1700,-1.4160,-1.6140,-1.8680,-2.4360,-2.6020
4.2600,4.0800,3.7660,3.8680,3.9160,3.5980,3.6060,3.7740,3.4680,3.2260,3.5120,3.7060,4.1620,5.8840,7.4160,5.3280,-2.4060,-14.6780,-26.5900,-33.6920,-35.8780,-35.3220,-33.1820,-29.6240,-24.9540,-20.7940,-17.6100,-14.0880,-10.2860,-6.7280,-3.4780,-0.7280,1.9640,4.3220,5.7860,7.4460,9.2760,9.7740,9.9220,10.9820,11.9580,11.6500,11.0200,10.3720,9.6200,9.5420,9.9060,9.6840,9.1360,8.6440,8.0320,7.4760,7.0480,6.4100,5.4440,4.6560,4.5560,4.5140,4.0400,3.5400,3.1180,2.6840,2.0480,1.2280,0.5400,-0.0440,-0.6700,-0.8980,-1.0480,-1.4860,-1.8880,-2.0420,-2.4120,-2.7840,-3.1620,-3.4440,-3.4480,-3.1040,-3.0180,-2.9340,-2.6500,-2.4960
3.2680,3.4440,3.3720,3.3200,3.4260,3.4880,3.7000,3.8460,3.7680,3.6700,3.7720,4.0480,5.3220,7.8860,9.0220,4.8760,-5.7400,-19.1940,-29.8360,-35.0280,-35.6840,-33.3680,-29.3820,-25.0040,-20.7500,-16.7820,-13.0560,-9.8120,-7.0060,-4.1480,-1.2820,1.1380,2.7740,3.8140,5.0960,6.0740,6.7320,7.2500,7.7600,8.3880,8.9720,9.0720,8.9900,8.6860,8.1740,8.0900,8.4540,8.5480,8.1580,7.5860,7.0320,6.6860,6.2660,5.7060,5.5340,5.2220,4.5900,4.1720,4.1640,3.9440,3.3720,2.7540,2.2220,1.7320,1.2340,0.7840,0.0760,-0.6860,-0.8640,-0.6660,-0.7320,-0.8540,-0.8120,-0.8600,-1.0560,-1.3280,-1.8100,-2.3120,-2.3640,-1.9540,-1.8940,-2.1860
